NumeroSiret	RaisonSocial	NatureActivité	CodeActivité	AdresseRue	AdresseCodePostale	AdresseVille	AdresseCodeInsee	AdresseGeoLat	AdresseGeoLong	ProjetCodeRegion	ProjetRegion	ProjetCodedepartement	ProjetDepartement	ProjetArrondissement	ProjetCodeArrondissement	ProjetCodeCanton	ProjetCanton	ProjetCodeCommune	ProjetCommune	ProjetGeoLong	ProjetGeoLat	Dossier	PO	Projet	EtatStatus	EtatDossierPaye	EtatDossierSolde	DateDepotDossier	MoisDepotDossier	AnneeDepotDossier	DateLimiteDebutReal	DateLimiteFinReal	MoisFinReal	AnneeFinReal	DatePremierComite	MoisPremierComite	AnneePremierComite	MontantGlobal	DepenseEligibleProgramme	DepenseTotalProgrammeUE	DepenseTotalProgrammeEtat	DepenseTotalProgrammeRegion	DepenseTotalProgrammeDepartement	DepenseTotalProgrammeAutrePublic	DepenseTotalProgrammeCperEtat	DepenseTotalProgrammeCperRegion	PaiementTotalUE	PaiementTotalEtat	PaiementTotalRegion	PaiementTotalDepartement	PaiementTotalAutrePublic	PaiementTotalPrive	PaiementTotal	PaiementTotalValideAC	FIN
S18290013400012	Chambre de Commerce et d'Industrie de Quimper-Cornouaille	AUTRE PUBLIC	Activités des organisations patronales et consulaires	145, avenue de Keradennec	29330	QUIMPER	29232	0	0	53	BRETAGNE	29	FINISTERE	4	QUIMPER	98	QUIMPER	29232	QUIMPER	0	0	27927	Fonds Européen pour la Pêche 	Informatique de vente: Sécurisation de l'achat à distance des produits de la pêche par internet	Programmé	O	O	15/01/2007	01	2007	15/01/2007	31/08/2010	08	2010	15/06/2010	06	2010	110648.7	92208.6	18441.72	9220.86	18644.89	15490.8	0	0	0	18441.72	9220.86	18644.89	15490.8	0	0	30410.33	92208.6	0
S18290013400012	Chambre de Commerce et d'Industrie de Quimper-Cornouaille	AUTRE PUBLIC	Activités des organisations et organismes extraterritoriaux	145, avenue de Keradennec	29000	QUIMPER	29232	0	0	53	BRETAGNE	29	FINISTERE	4	QUIMPER	98	QUIMPER	29232	QUIMPER	0	0	28953	Fonds Européen de Développement Régional  	Chèquiers conseils - Pays de Cornouaille	Abandonné / Déprogrammé	O	N	25/03/2008	03	2008	25/03/2008	31/12/2009	12	2009	09/07/2009	07	2009	33421.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S18290013400012	Chambre de Commerce et d'Industrie de Quimper-Cornouaille	AUTRE PUBLIC	Activités des organisations et organismes extraterritoriaux	145, avenue de Keradennec	29000	QUIMPER	29232	0	0	53	BRETAGNE	29	FINISTERE	4	QUIMPER	98	QUIMPER	29232	QUIMPER	0	0	28956	Fonds Européen de Développement Régional  	Evénementiels pour la promotion des unions commerciales - Pays de Cornouaille	Abandonné / Déprogrammé	O	N	28/05/2008	05	2008	28/05/2008	31/12/2009	12	2009	09/07/2009	07	2009	98892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S18290013400012	Chambre de Commerce et d'Industrie de Quimper-Cornouaille	AUTRE PUBLIC	Activités des organisations et organismes extraterritoriaux	145 Avenue de Keradennec	29000	QUIMPER	29232	0	0	53	BRETAGNE	29	FINISTERE	4	QUIMPER	0	0	0	0	0	0	27899	Fonds Social Européen 	Entreprendre en France - Finistère	Programmé	O	O	21/05/2011	05	2011	01/01/2011	31/12/2011	12	2011	04/11/2008	11	2008	63639	51084.13	23082.09	0	0	8280	5490	0	0	23082.09	0	0	8280	5490	0	14232.03	51084.13	0
S18290013400012	Chambre de Commerce et d'Industrie de Quimper-Cornouaille	AUTRE PUBLIC	Activités des organisations patronales et consulaires	145, avenue de Keradennec	29330	QUIMPER	29232	0	0	53	BRETAGNE	29	FINISTERE	4	QUIMPER	98	QUIMPER	29232	QUIMPER	0	0	27925	Fonds Européen pour la Pêche 	Acquisition de matériel HACCP (2ème tranche)	Abandonné / Déprogrammé	N	N	12/06/2007	06	2007	01/01/1900	01/01/1900	01	1900	01/01/1900	01	1900	108717.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S18290013400012	Chambre de Commerce et d'Industrie de Quimper-Cornouaille	AUTRE PUBLIC	Activités des organisations patronales et consulaires	145, avenue de Keradennec	29330	QUIMPER	29232	0	0	53	BRETAGNE	29	FINISTERE	4	QUIMPER	98	QUIMPER	29232	QUIMPER	0	0	27979	Fonds Européen pour la Pêche 	Système de traçabilité	Abandonné / Déprogrammé	N	N	12/03/2007	03	2007	01/01/1900	01/01/1900	01	1900	01/01/1900	01	1900	57457.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S18290013400012	Chambre de Commerce et d'Industrie de Quimper-Cornouaille	AUTRE PUBLIC	Activités des organisations patronales et consulaires	145, avenue de Keradennec	29330	QUIMPER	29232	0	0	53	BRETAGNE	29	FINISTERE	4	QUIMPER	98	QUIMPER	29232	QUIMPER	0	0	27981	Fonds Européen pour la Pêche 	Acquisition de chariots élévateurs, gerbeurs, transpalettes et transbacs	Abandonné / Déprogrammé	N	N	05/03/2007	03	2007	01/01/1900	01/01/1900	01	1900	01/01/1900	01	1900	268268.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S18290013400012	Chambre de Commerce et d'Industrie de Quimper-Cornouaille	AUTRE PUBLIC	Activités des organisations patronales et consulaires	145, avenue de Keradennec	29330	QUIMPER	29232	0	0	53	BRETAGNE	29	FINISTERE	0	0	0	0	0	0	0	0	29134	Fonds Européen pour la Pêche 	Acquisition de matériel HACCP (2ème tranche)	Refusé en comité	N	N	12/06/2007	06	2007	01/01/1900	01/01/1900	01	1900	01/01/1900	01	1900	108717.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S18290013400012	Chambre de Commerce et d'Industrie de Quimper-Cornouaille	AUTRE PUBLIC	Activités des organisations patronales et consulaires	145, avenue de Keradennec	29330	QUIMPER	29232	0	0	53	BRETAGNE	29	FINISTERE	4	QUIMPER	49	GUILVINEC	0	Plusieurs communes	0	0	33201	Fonds Européen pour la Pêche 	Sécurisation des treuils de déchargement - port du Guilvinec et port de Saint-Guénolé Penmarc'h	Abandonné / Déprogrammé	N	N	16/03/2011	03	2011	01/01/1900	01/01/1900	01	1900	01/01/1900	01	1900	42139.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S18290013400012	Chambre de Commerce et d'Industrie de Quimper-Cornouaille	AUTRE PUBLIC	Activités des organisations patronales et consulaires	145, avenue de Keradennec	29330	QUIMPER	29232	0	0	53	BRETAGNE	29	FINISTERE	4	QUIMPER	0	0	0	0	0	0	33949	Fonds Européen pour la Pêche 	 Etude pour la mise en place d'un accès à la salle ouest - criée du Guilvinec 	Abandonné / Déprogrammé	N	N	06/02/2012	02	2012	07/02/2012	30/04/2012	04	2012	01/01/1900	01	1900	4995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S18290013400012	Chambre de Commerce et d'Industrie de Quimper-Cornouaille	AUTRE PUBLIC	Activités des organisations patronales et consulaires	145, avenue de Keradennec	29330	QUIMPER	29232	0	0	53	BRETAGNE	29	FINISTERE	4	QUIMPER	0	0	0	0	0	0	33957	Fonds Européen pour la Pêche 	Promotion des produits de la pêche de la Cornouaille  la langoustine 	Abandonné / Déprogrammé	N	N	06/04/2012	04	2012	01/01/1900	01/01/1900	01	1900	01/01/1900	01	1900	24750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S18290013400012	Chambre de Commerce et d'Industrie de Quimper-Cornouaille	AUTRE PUBLIC	Activités des organisations patronales et consulaires	145, avenue de Keradennec	29330	QUIMPER	29232	0	0	53	BRETAGNE	29	FINISTERE	4	QUIMPER	98	QUIMPER	29232	QUIMPER	0	0	34045	Fonds Européen pour la Pêche 	Promotion de la langoustine dans le cadre de la TRANSAT AG2R 2012	Déposé	N	N	13/04/2012	04	2012	10/04/2012	01/01/1900	01	1900	01/01/1900	01	1900	24750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S31545808300096	Compagnons Bâtisseurs Bretagne	PERSONNE MORALE DE DROIT PRIVE	Autres organisations fonctionnant par adhésion volontaire	216 route de Lorient	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	37058	Fonds Social Européen 	Accompagner, développer, évaluer, valoriser et certifier les compétences socio pro - Chantier - 1er sem 2014	Programmé	N	N	04/04/2014	04	2014	01/01/2014	30/06/2014	06	2014	19/06/2014	06	2014	695339.81	155240.46	20250	4420.01	0	17455.2	78828.85	0	0	0	0	0	0	0	0	0	0	0
S31545808300096	Compagnons Bâtisseurs Bretagne	PERSONNE MORALE DE DROIT PRIVE	Autres organisations fonctionnant par adhésion volontaire	216 route de Lorient	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	34725	Fonds Social Européen 	2013 Encadrement et accompagnement socioprofessionnel des salariés sur le chantier d'insertion	Programmé	O	O	29/10/2012	10	2012	01/01/2013	31/12/2013	12	2013	27/05/2013	05	2013	101457	219196	72165.6	20672.71	0	72165.6	0	0	0	72165.6	20672.71	0	72165.6	0	0	54192.09	219196	0
S31545808300096	Compagnons Bâtisseurs Bretagne	PERSONNE MORALE DE DROIT PRIVE	Autres organisations fonctionnant par adhésion volontaire	216 route de Lorient	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	0	0	0	0	0	0	30645	Fonds Social Européen 	Renforcement et validation des mises en situation, des aptitudes et compétences sociopro- Année 2010	Programmé	O	O	28/12/2011	12	2011	01/01/2013	31/12/2014	12	2014	18/11/2012	11	2012	21600	219758.9	29309.06	17152.76	0	42391.2	130905.88	0	0	29309.06	17152.76	0	42391.2	130905.88	0	0	219758.9	0
S31545808300096	Compagnons Bâtisseurs Bretagne	PERSONNE MORALE DE DROIT PRIVE	Autres organisations fonctionnant par adhésion volontaire	216 route de Lorient	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	30276	Fonds Social Européen 	2010 - 2012 Encadrement et accompagnement socioprofessionnel des salariés sur le chantier d'insertion	Programmé	O	O	13/11/2011	11	2011	01/01/2013	31/12/2013	12	2013	27/09/2012	09	2012	101457	667349.22	226263.36	89066.93	0	226263.36	0	0	0	226263.36	89066.93	0	226263.36	0	0	126526.05	668119.7	0
S31545808300096	Compagnons Bâtisseurs Bretagne	PERSONNE MORALE DE DROIT PRIVE	Autres organisations fonctionnant par adhésion volontaire	216 route de Lorient	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	0	0	0	0	0	0	0	0	31477	Fonds Social Européen 	Chantier d'insertion : valorisation des mises en situation et compétences - année 2011	Programmé	O	O	28/12/2011	12	2011	01/01/2013	31/12/2013	12	2013	26/05/2012	05	2012	695339.81	358053.89	35100	12252.97	0	35190.58	134877.21	0	0	35100	12252.97	0	35190.58	134877.21	119983.52	20649.61	358053.89	0
S31545808300096	Compagnons Bâtisseurs Bretagne	PERSONNE MORALE DE DROIT PRIVE	Autres organisations fonctionnant par adhésion volontaire	216 route de Lorient	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	33663	Fonds Social Européen 	Chantier d’Insertion - Développer, évaluer et valoriser les compétences socioprofessionnelles - Années 2012/2013	Programmé	O	O	02/12/2011	12	2011	01/01/2012	31/12/2013	12	2013	24/05/2012	05	2012	695339.81	723067.68	66584.03	30608.45	0	76304.16	274172.66	0	0	26984.03	15540.06	0	34411.68	146714.66	120199.98	0	343850.41	0
S31545808300096	Compagnons Bâtisseurs Bretagne	PERSONNE MORALE DE DROIT PRIVE	Autres organisations fonctionnant par adhésion volontaire	216 route de Lorient	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	46	RENNES-SUD-EST	0	0	0	0	29479	Fonds Social Européen 	Batir et se batir - l'insertion professionnelle aux compagnons batisseurs - Année 2009	Programmé	O	O	17/12/2011	12	2011	01/01/2012	31/12/2012	12	2012	26/02/2012	02	2012	314639.1	239989.1	21600	4616.05	0	36963.95	138965.98	0	0	21600	4616.05	0	36963.95	138965.98	10164.71	27678.42	239989.1	0
S31545808300096	Compagnons Bâtisseurs Bretagne	PERSONNE MORALE DE DROIT PRIVE	Autres organisations fonctionnant par adhésion volontaire	216 route de Lorient	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	0	Plusieurs arrondissements	0	Plusieurs cantons	0	Plusieurs communes	0	0	28892	Fonds Social Européen 	2009 - Encadrement et accompagnement socioprofessionnel des salariés sur le chantier d'insertion	Programmé	O	O	18/02/2011	02	2011	01/01/2012	31/12/2012	12	2012	23/02/2012	02	2012	101457	246564	90207	40500	0	90207	25650	0	0	90207	40500	0	90207	22050	0	13023.38	255987.38	0
S31545808300096	Compagnons Bâtisseurs Bretagne	PERSONNE MORALE DE DROIT PRIVE	Autres organisations fonctionnant par adhésion volontaire	216 route de Lorient	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	0	0	0	0	0	0	28472	Fonds Social Européen 	chantiers itinérants- Année 2008	Programmé	O	O	01/01/2011	01	2011	01/01/2011	31/12/2011	12	2011	22/05/2011	05	2011	257669.1	288308.35	20700	0	0	67516.7	23579.1	0	0	20700	0	0	67516.7	23579.1	0	176512.55	288308.35	0
S31545808300096	Compagnons Bâtisseurs Bretagne	PERSONNE MORALE DE DROIT PRIVE	Autres organisations fonctionnant par adhésion volontaire	216 route de Lorient	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	0	Plusieurs arrondissements	0	Plusieurs cantons	0	Plusieurs communes	0	0	28224	Fonds Social Européen 	2008 - Encadrement et accompagnement socioprofessionnel des salariés sur le chantier d'insertion	Programmé	O	O	18/02/2010	02	2010	01/01/2011	31/12/2011	12	2011	08/02/2011	02	2011	101457	242460.9	90207	36396.9	0	101457	14400	0	0	90207	36396.9	0	101457	14400	0	14.8	242475.7	0
S31545808300096	Compagnons Bâtisseurs Bretagne	PERSONNE MORALE DE DROIT PRIVE	Autres organisations fonctionnant par adhésion volontaire	216 route de Lorient	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	0	Plusieurs arrondissements	0	Plusieurs cantons	0	Plusieurs communes	0	0	29355	Fonds Social Européen 	2007 - Encadrement et accompagnement socioprofessionnel des salariés sur le chantier d'insertion	Programmé	O	O	26/10/2010	10	2010	01/01/2010	31/12/2010	12	2010	19/11/2010	11	2010	101457	273697.2	123714	23731.2	0	123714	0	0	0	123714	23731.2	0	123714	0	0	11780.8	282940	0
S22220001600327	Conseil Général des Côtes d'Armor	DEPARTEMENT	Administration publique générale	9 place du Général de Gaulle	22023	SAINT-BRIEUC CEDEX	22278	0	0	53	BRETAGNE	22	COTES-D´ARMOR	4	SAINT-BRIEUC	32	PLENEUF-VAL-ANDRE	22054	ERQUY	0	0	36891	Fonds Européen de Développement Régional  	Opération de requalification des accueils du public sur le Cap d' Erquy	Programmé	N	N	06/01/2014	01	2014	01/03/2009	31/12/2015	12	2015	14/10/2014	10	2014	762762.95	583057.43	228828.89	0	0	0	0	0	0	0	0	0	0	0	0	210180.98	0	0
S22220001600327	Conseil Général des Côtes d'Armor	DEPARTEMENT	Administration publique générale	9 place du Général de Gaulle	22023	SAINT-BRIEUC CEDEX	22278	0	0	53	BRETAGNE	22	COTES-D´ARMOR	1	DINAN	17	JUGON-LES-LACS	22084	JUGON-LES-LACS	0	0	33420	Fonds Européen de Développement Régional  	Gestion hydraulique de l'étang (renforcement du pont, reprofilage du lit de la rivière, clapet hydraulique) à Jugon-les-Lacs	Programmé	N	N	02/08/2011	08	2011	01/01/2013	31/12/2015	12	2015	08/07/2014	07	2014	1629000	1629000	651600	325800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22220001600327	Conseil Général des Côtes d'Armor	DEPARTEMENT	Administration publique générale	9 place du Général de Gaulle	22023	SAINT-BRIEUC CEDEX	22278	0	0	53	BRETAGNE	22	COTES-D´ARMOR	4	SAINT-BRIEUC	99	SAINT-BRIEUC	22278	SAINT-BRIEUC	0	0	36432	Fonds Social Européen 	Assistance technique dans le cadre de la gestion de la subvention gloable FSE	Programmé	N	N	06/11/2013	11	2013	01/01/2014	31/05/2014	05	2014	03/02/2014	02	2014	32850	32142.6	22500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22220001600327	Conseil Général des Côtes d'Armor	DEPARTEMENT	Administration publique générale	9 place du Général de Gaulle	22023	SAINT-BRIEUC CEDEX	22278	0	0	53	BRETAGNE	22	COTES-D´ARMOR	0	0	0	0	0	0	0	0	36019	Fonds Social Européen 	Actions de remobilisation des bénéficiaires du rSa sur un projet personnel ayant pour finalité de les inscrire dans un parcours socio-professionnel	Programmé	N	N	18/07/2013	07	2013	01/10/2013	31/12/2014	12	2014	02/12/2013	12	2013	237162.53	296414.93	148207.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22220001600327	Conseil Général des Côtes d'Armor	DEPARTEMENT	Administration publique générale	9 place du Général de Gaulle	22023	SAINT-BRIEUC CEDEX	22278	0	0	53	BRETAGNE	22	COTES-D´ARMOR	3	LANNION	0	Plusieurs cantons	0	Plusieurs communes	0	0	35154	Fonds Européen de Développement Régional  	RB RQ : Travaux de suppression du passage à niveau n° 260 sur la liaison Rennes Brest - CG 22	Programmé	N	N	21/10/2013	10	2013	01/01/2008	31/12/2014	12	2014	15/11/2013	11	2013	3780000	3780000	1701756	0	0	0	457380	0	1242864	1000919.57	0	1166351.92	0	434412.9	0	-378406.8	2223277.6	0
S22220001600327	Conseil Général des Côtes d'Armor	DEPARTEMENT	Administration publique générale	9 place du Général de Gaulle	22023	SAINT-BRIEUC CEDEX	22278	0	0	53	BRETAGNE	22	COTES-D´ARMOR	4	SAINT-BRIEUC	0	0	0	0	0	0	35949	Fonds Social Européen 	Marché accompagnement vers et dans l'emploi des bénéficiaires du rSa socle et prospection des employeurs dans le département des Côtes d'Armor - LOT n°1 ALTER	Programmé	O	N	31/05/2013	05	2013	22/04/2013	21/04/2014	04	2014	04/11/2013	11	2013	356117.4	107712.9	52200	0	0	0	0	0	0	0	0	0	0	0	0	106007.75	106007.75	0
S22220001600327	Conseil Général des Côtes d'Armor	DEPARTEMENT	Administration publique générale	9 place du Général de Gaulle	22023	SAINT-BRIEUC CEDEX	22278	0	0	53	BRETAGNE	22	COTES-D´ARMOR	0	Plusieurs arrondissements	0	0	0	0	0	0	36077	Fonds Social Européen 	Marché accompagnement vers et dans l'emploi des bénéficiaires du rSa socle et prospection des employeurs dans le département des Côtes d'Armor - LOT n°2 ARMOR FORMATION	Programmé	O	N	31/05/2013	05	2013	22/04/2013	21/04/2014	04	2014	04/11/2013	11	2013	356117.4	92340	43200	0	0	0	0	0	0	0	0	0	0	0	0	90801	90801	0
S22220001600327	Conseil Général des Côtes d'Armor	DEPARTEMENT	Administration publique générale	9 place du Général de Gaulle	22023	SAINT-BRIEUC CEDEX	22278	0	0	53	BRETAGNE	22	COTES-D´ARMOR	1	DINAN	0	0	0	0	0	0	36078	Fonds Social Européen 	Marché accompagnement vers et dans l'emploi des bénéficiaires du rSa socle et prospection des employeurs dans le département des Côtes d'Armor - LOT n°3 STEREDENN	Programmé	O	N	31/05/2013	05	2013	22/04/2013	21/04/2014	04	2014	04/11/2013	11	2013	356117.4	77363.1	37800	0	0	0	0	0	0	0	0	0	0	0	0	76313.72	76313.72	0
S22220001600327	Conseil Général des Côtes d'Armor	DEPARTEMENT	Administration publique générale	9 place du Général de Gaulle	22023	SAINT-BRIEUC CEDEX	22278	0	0	53	BRETAGNE	22	COTES-D´ARMOR	0	0	0	0	0	0	0	0	36079	Fonds Social Européen 	Marché accompagnement vers et dans l'emploi des bénéficiaires du rSa socle et prospection des employeurs dans le département des Côtes d'Armor - LOT n°4 ADALEA	Programmé	O	N	31/05/2013	05	2013	22/04/2013	21/04/2014	04	2014	04/11/2013	11	2013	356117.4	78701.4	37800	0	0	0	0	0	0	0	0	0	0	0	0	77389.68	77389.68	0
S22220001600327	Conseil Général des Côtes d'Armor	DEPARTEMENT	Administration publique générale	9 place du Général de Gaulle	22023	SAINT-BRIEUC CEDEX	22278	0	0	53	BRETAGNE	22	COTES-D´ARMOR	1	DINAN	24	MATIGNON	0	0	0	0	35283	Fonds Européen de Développement Régional  	Aménagement d'une voie cyclable le long de la DR 34 sur le site du cap Fréhel	Programmé	O	O	25/03/2013	03	2013	01/03/2010	31/07/2014	07	2014	08/10/2013	10	2013	294985.8	240508.44	60127.11	0	0	0	0	0	0	60127.11	0	43921.8	0	0	0	136459.53	240508.44	0
S22220001600327	Conseil Général des Côtes d'Armor	DEPARTEMENT	Administration publique générale	9 place du Général de Gaulle	22023	SAINT-BRIEUC CEDEX	22278	0	0	53	BRETAGNE	22	COTES-D´ARMOR	0	0	0	0	0	0	0	0	35905	Fonds Européen de Développement Régional  	Actions de communication sur les projets costarmoricains financés par les fonds structurels	Programmé	O	O	24/05/2013	05	2013	01/01/2013	01/07/2013	07	2013	11/06/2013	06	2013	31690.32	27105.52	21684.41	0	0	0	0	0	0	21684.41	0	0	0	0	0	5421.11	27105.52	0
S22220001600327	Conseil Général des Côtes d'Armor	DEPARTEMENT	Administration publique générale	9 place du Général de Gaulle	22023	SAINT-BRIEUC CEDEX	22278	0	0	53	BRETAGNE	22	COTES-D´ARMOR	0	0	0	0	0	0	0	0	34750	Fonds Social Européen 	Actions de remobilisation des bénéficiaires du rSa sur un projet personnel ayant pour finalité de les inscrire dans un parcours socio-professionnel	Programmé	O	N	14/11/2012	11	2012	01/10/2012	30/09/2013	09	2013	18/02/2013	02	2013	237162.53	237162.53	118581.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22220001600327	Conseil Général des Côtes d'Armor	DEPARTEMENT	Administration publique générale	9 place du Général de Gaulle	22023	SAINT-BRIEUC CEDEX	22278	0	0	53	BRETAGNE	22	COTES-D´ARMOR	0	0	0	0	0	0	0	0	34447	Fonds Social Européen 	Elaboration du pacte territorial, des pactes locaux d'Insertion et du futur programme départemental d'insertion	Programmé	O	N	11/10/2012	10	2012	01/01/2012	31/12/2013	12	2013	03/12/2012	12	2012	53010	53010	26505	0	0	0	0	0	0	26505	0	0	0	0	0	34219.32	60724.32	0
S22220001600327	Conseil Général des Côtes d'Armor	DEPARTEMENT	Administration publique générale	9 place du Général de Gaulle	22023	SAINT-BRIEUC CEDEX	22278	0	0	53	BRETAGNE	22	COTES-D´ARMOR	4	SAINT-BRIEUC	99	SAINT-BRIEUC	0	0	0	0	34667	Fonds Social Européen 	Assistance technique dans le cadre de la gestion de la subvention globale FSE	Programmé	N	N	17/10/2012	10	2012	01/01/2013	31/12/2013	12	2013	03/12/2012	12	2012	100164.6	100164.6	60098.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22220001600327	Conseil Général des Côtes d'Armor	DEPARTEMENT	Administration publique générale	9 place du Général de Gaulle	22023	SAINT-BRIEUC CEDEX	22278	0	0	53	BRETAGNE	22	COTES-D´ARMOR	4	SAINT-BRIEUC	0	Plusieurs cantons	0	0	0	0	34248	Fonds Social Européen 	Marché n° 09S0238 Accompagnement vers et dans l'emploi des allocataires du rSa  socle  lot n° 1 ALTER	Programmé	O	N	22/06/2012	06	2012	15/03/2012	14/03/2013	03	2013	01/10/2012	10	2012	101925.4	101925.4	50962.7	0	0	0	0	0	0	0	0	0	0	0	0	101925.4	101925.4	0
S22220001600327	Conseil Général des Côtes d'Armor	DEPARTEMENT	Administration publique générale	9 place du Général de Gaulle	22023	SAINT-BRIEUC CEDEX	22278	0	0	53	BRETAGNE	22	COTES-D´ARMOR	1	DINAN	98	DINAN	22050	DINAN	0	0	34249	Fonds Social Européen 	Marché n° 09S0238 Acccompagnement vers et dans l'emploi des allocataires du rSa  socle  lot 2 STEREDENN	Programmé	O	N	22/06/2012	06	2012	15/03/2012	14/03/2013	03	2013	01/10/2012	10	2012	102837.6	102837.6	51418.8	0	0	0	0	0	0	0	0	0	0	0	0	102505.61	102505.61	0
S22220001600327	Conseil Général des Côtes d'Armor	DEPARTEMENT	Administration publique générale	9 place du Général de Gaulle	22023	SAINT-BRIEUC CEDEX	22278	0	0	53	BRETAGNE	22	COTES-D´ARMOR	2	GUINGAMP	16	GUINGAMP	22070	GUINGAMP	0	0	34250	Fonds Social Européen 	Marché n° 09S0238 Accompagnement vers et dans l'emploi des allocataires du rSa  socle  lot 3 ARMOR FORMATION	Programmé	O	N	22/06/2012	06	2012	15/03/2012	14/03/2013	03	2013	01/10/2012	10	2012	114281.14	114281.14	57140.57	0	0	0	0	0	0	0	0	0	0	0	0	114281.14	114281.14	0
